id,date,tweet,tweet_proc,score,polarity
1.49337E+18,14-Feb-2022 (23:53:21),"Piraku we atuh anying kabiasaan nyieun proyekan di lembur dibawa ka proyek sirkuit mandalika mah, edan we 🤣🤣🤣","['piraku', 'we', 'atuh', 'anying', 'kabiasaan', 'nyieun', 'proyek', 'lembur', 'bawa', 'kak', 'proyek', 'sirkuit', 'mandalika', 'edan', 'we']",-6,0
1.49337E+18,14-Feb-2022 (23:51:30),"@_0l4h @jokowi Pak Jokowi dengan gayanya sebagai pembalap masih berani &amp; pantas nge TREX di mandalika,,GERUNG hanya bisa melongo krna dlm hati RG mengakui bahwa p.Jokowi itu hebat","['jokowi', 'gaya', 'balap', 'berani', 'nge', 'trex', 'mandalika', 'gerung', 'longo', 'hati', 'rg', 'aku', 'jokowi', 'hebat']",4,1
1.49337E+18,14-Feb-2022 (23:47:03),"@udi_sap @DjokoErlangga @KompasTV Apakah yg anda bicarakan ada bukti? Hati2 loh ini masalahnya anda termasuk pencemaran nama baik kontraktor yg mengerjakan sirkuit Mandalika, klo kontraktornya tau anda bisa kena pidana","['bicara', 'bukti', 'hati', 'loh', 'cemar', 'nama', 'kontraktor', 'sirkuit', 'mandalika', 'kontraktor', 'tau', 'kena', 'pidana']",-15,0
1.49337E+18,14-Feb-2022 (23:46:37),"@alextham878 Balapnya nanti di Mandalika,🤣🤣🤣🤣🤣  Mana mungkin dia bisa membuat proyek besar,dia memiliki parasit yg banyak .","['balap', 'mandalika', 'proyek', 'milik', 'parasit']",1,1
1.49337E+18,14-Feb-2022 (23:46:03),@ardippurba @KompasTV Wkwkw... Mbok yah punya otak di fungsikan mas... Beritanya mandalika yg di senggol anis.. 🤣,"['mbok', 'otak', 'fungsi', 'berita', 'mandalika', 'senggol', 'anis']",-4,0
1.49337E+18,14-Feb-2022 (23:44:38),@KompasTV Mana ada kata-kata di aspal ulang dalam isi berita tsb. Niat mau jatuhin Mandalika ya agar di hujat,"['aspal', 'ulang', 'isi', 'berita', 'niat', 'jatuhin', 'mandalika', 'hujat']",-12,0
1.49337E+18,14-Feb-2022 (23:41:46),@KompasTV Di mandalika juga banyak CURUT. Di indonesia di mana2 banyak curut. Pembasmi curutnya juga mabok kencing curut,"['mandalika', 'curut', 'indonesia', 'curut', 'basmi', 'curutnya', 'mabok', 'kencing', 'curut']",-12,0
1.49337E+18,14-Feb-2022 (23:39:31),@KompasTV Dua berita dijadikan satu judul.  Parah ini kompas. Padahal mandalika sd tersohor dimana mana. Masa cuma aspal saja. Kita ini sd bangun jalan berbagai macam dan jenisnya. Kompas jgn gitu ah.,"['berita', 'jadi', 'judul', 'parah', 'kompas', 'mandalika', 'sd', 'sohor', 'mana', 'aspal', 'sd', 'bangun', 'jalan', 'jenis', 'kompas']",-11,0
1.49337E+18,14-Feb-2022 (23:38:47),@Jien_g @DiptraD @alextham878 Reply atas saya fokus ngomongin mandalika. Skip bandingin sirkuit ancol sama Mandalika ya jelas gak masukk,"['reply', 'fokus', 'omong', 'mandalika', 'skip', 'banding', 'sirkuit', 'ancol', 'mandalika', 'masukk']",-1,0
1.49337E+18,14-Feb-2022 (23:37:48),"@KompasTV Makanya diadakan test Mandalika kan itu untuk cek kelayakan sirkuit saat balapan nanti, klo pun harus diaspal ulang berarti memang ada kekurangan saat pengaspalan, wajarlah ga usah diperbesar masalah kyk gitu","['ada', 'test', 'mandalika', 'cek', 'layak', 'sirkuit', 'balap', 'aspal', 'ulang', 'kurang', 'aspal', 'wajar', 'besar', 'kayak']",-11,0
1.49337E+18,14-Feb-2022 (23:36:55),"@dhuka_it77 @alextham878 Lah kok situ lucu.. Situ ngomentarim twit soal Formula E dan anda seenaknya membalas ""dimana soal mandalika..""  Dari awal ngomongin Formula E, anda jeplak mandalika.. Kok gak mutu banget komen lu 🤣🤣","['situ', 'lucu', 'situ', 'ngomentarim', 'twit', 'formula', 'balas', 'mana', 'mandalika', 'omong', 'formula', 'jeplak', 'mandalika', 'mutu', 'banget', 'komen']",-2,0
1.49337E+18,14-Feb-2022 (23:33:19),@sitis4rah01 @erickthohir Nice pak menteri BUMN Erick Thohir komitmen dalam sukseskan gelaran MotoGP 2022 di Mandalika #ErickThohirJugaKan @erickthohir,"['nice', 'menteri', 'bumn', 'erick', 'thohir', 'komitmen', 'sukses', 'gelar', 'motogp', 'mandalika']",9,1
1.49337E+18,14-Feb-2022 (23:33:02),"@dhuka_it77 @DiptraD @alextham878 Lho, konteks nya ni twett lg ngomongin formula E, Lo aja yg nga nyambung komen soal Mandalika.","['lho', 'konteks', 'twett', 'omong', 'formula', 'sambung', 'komen', 'mandalika']",-7,0
1.49337E+18,14-Feb-2022 (23:32:55),@MrsRachelIn Paling pindah ke Mandalika,"['pindah', 'mandalika']",-2,0
1.49337E+18,14-Feb-2022 (23:30:19),@theunknownm4n @nuicemedia Oiya lagian lu juga mana ngerti moto GP. Paling ngerti2 baru skrg buat jelek2in mandalika,"['oiya', 'erti', 'motogp', 'erti', 'jelek', 'mandalika']",-5,0
1.49337E+18,14-Feb-2022 (23:27:51),"@theunknownm4n @nuicemedia Demo bakar ban? Ormas yg demo maksud lu? Ormas kok lu masih bela2 sih. Dah lah terserah org yg ga suka sama gp Mandalika paling cuma 1% rakyat indo kaya lu, paling iri aja ga bisa dtg kesana.","['demo', 'bakar', 'ban', 'ormas', 'demo', 'maksud', 'ormas', 'bela', 'serah', 'orang', 'suka', 'motogp', 'mandalika', 'rakyat', 'indonesia', 'kayak', 'iri', 'kesana']",-13,0
1.49337E+18,14-Feb-2022 (23:25:11),@Maya83206301 @ChusnulCh__ @DavidWijaya82 @__AnakKolong @_SEKNAS_RI Paling Ujung2nya pinjem sirkuit  Mandalika,"['ujung', 'pinjem', 'sirkuit', 'mandalika']",-3,0
1.49336E+18,14-Feb-2022 (23:20:59),@rasjawa Apa urusannya permasalahan track mandalika dengan buzzer? 😂😂😂,"['urus', 'masalah', 'track', 'mandalika', 'buzzer']",-4,0
1.49336E+18,14-Feb-2022 (23:16:41),@rasjawa Mandalika sirkuit terbaik di dunia. Kita hrs bangga dengan bangsa sendri kodrun komodo gurun,"['mandalika', 'sirkuit', 'baik', 'dunia', 'bangga', 'bangsa', 'kodrun', 'komodo', 'gurun']",1,1
1.49336E+18,14-Feb-2022 (23:16:15),"@rasjawa 😁 Tenang pak, Ini hal biasa utk sirkuit baru, itulah alasan kenapa motogp gelar test di Mandalika, memang utk evaluasi dan mencari poin-poin yg harus diperbaiki. Kalau opini anda bilang ini gagal, anda terlalu bernapsu karena alasan politis saja.","['tenang', 'sirkuit', 'alas', 'motogp', 'gelar', 'test', 'mandalika', 'evaluasi', 'cari', 'poin', 'poin', 'baik', 'opini', 'bilang', 'gagal', 'bernapsu', 'alas', 'politis']",5,1
1.49336E+18,14-Feb-2022 (23:13:21),"@riswanmawan @KompasTV sepet mata nya kadrun lihat sirkuit mandalika,belum nanti lihat motogp nya bulan maret,,,?!!!","['sepet', 'mata', 'kadrun', 'lihat', 'sirkuit', 'mandalika', 'lihat', 'motogp', 'maret']",4,1
1.49336E+18,14-Feb-2022 (23:11:58),"@KompasTV pasca pake BURUH si CT @lucywiryono yg NYINYIR etapih dikedokin sok PEDULI, GENK MINANG now jg pake KOMPASTV NYINYIR etapih a/n MEDIA ASING tetep nge framing ASPAL SIRKUIT MANDALIKA JELEK. anyway GW PAHAM media asing yg dimaksud &gt;&gt; DEMOCRAZY+GELORACO besutan WAN BANGO wkwkwk 😂🤣","['pasca', 'pakai', 'buruh', 'ct', 'nyinyir', 'etapih', 'dikedokin', 'sok', 'peduli', 'genk', 'mang', 'now', 'pakai', 'kompastv', 'nyinyir', 'etapih', 'n', 'media', 'asing', 'nge', 'framing', 'aspal', 'sirkuit', 'mandalika', 'jelek', 'anyway', 'paham', 'media', 'asing', 'democrazy', 'geloraco', 'besut', 'wan', 'bango']",-14,0
1.49336E+18,14-Feb-2022 (23:10:54),@theunknownm4n @nuicemedia Dadi segi ham mana nya? Sembarang amat bilang mandalika jelek cuk!!? Yg ada org Mandalika asli nya sakit tuh denger cuitan lu begitu. Dari Segi ham? Piala dunia Qatar aja noh liat udh ngelanggar berapa banyak ham tetep aja jalan. Balapan ya tetep jadilah bego org udh test (cont),"['dadi', 'segi', 'ham', 'sembarang', 'bilang', 'mandalika', 'jelek', 'cuk', 'orang', 'mandalika', 'asli', 'sakit', 'tuh', 'dengar', 'cuit', 'segi', 'ham', 'piala', 'dunia', 'qatar', 'lihat', 'ngelanggar', 'ham', 'jalan', 'balap', 'bego', 'orang', 'test', 'cont']",-16,0
1.49336E+18,14-Feb-2022 (23:05:58),"@KompasTV KADRUN MENOLAK PEMBANGUNAN MANDALIKA. MANDALIKA BARU SELESAI TEST  PRAMUSIM KADRUN LANGSUNG HIPERTENSI, STROKE, DIABETES, ASAM URAT. APALAGI NANTI MARET MOTOGP SERI KE 2 PASTI RASANYA DI SAMBAR PETIR ⛈⚡ KASIHAN KADRUN HIDUPNYA MENDERITA SEKALI DRUN..DRUN..DRUN...💨💨💨🏁🤣🤣🤣","['kadrun', 'tolak', 'bangun', 'mandalika', 'mandalika', 'selesai', 'test', 'pramusim', 'kadrun', 'langsung', 'hipertensi', 'stroke', 'diabetes', 'asam', 'urat', 'maret', 'motogp', 'seri', 'sambar', 'petir', 'kasihan', 'kadrun', 'hidup', 'derita', 'kadrun', 'kadrun', 'kadrun']",-17,0
1.49336E+18,14-Feb-2022 (23:03:56),"@anthwf77 @dennysirregar7 Artinya lebih hebat dari Mandalika dong,emang top ruar biaaasaaah gubernur atu ini, tidak duanya didunia ini,...untuk RI 1 ?.....silahkan believe or not....wkwkwk","['hebat', 'mandalika', 'top', 'ruar', 'biaaasaaah', 'gubernur', 'dua', 'dunia', 'ri', 'sila', 'believe', 'orang', 'not']",-1,0
1.49336E+18,14-Feb-2022 (23:03:05),@rasjawa Pendukung Pak Jokowi tapi anti kritik dan membabib buta nggak mau melihat kekurangan atas fakta Mandalika.,"['dukung', 'jokowi', 'anti', 'kritik', 'membabib', 'buta', 'kurang', 'fakta', 'mandalika']",-12,0
1.49336E+18,14-Feb-2022 (23:02:29),"@SajenKopiIreng Jangan suka teriak2 menuduh penghianat bangsa dan menuduh mau menggagalkan gelaran GP Mandalika...jangan cari kambing hitam dengan seenak perutmu,klo memang ada,tangkap dan di adili ,jangan seperti tong kosong nyaring bunyinya..dungu","['suka', 'teriak', 'tuduh', 'penghianat', 'bangsa', 'tuduh', 'gagal', 'gelar', 'motogp', 'mandalika', 'cari', 'kambing', 'hitam', 'enak', 'perut', 'tangkap', 'adil', 'tong', 'kosong', 'nyaring', 'bunyi', 'dungu']",-18,0
1.49336E+18,14-Feb-2022 (23:00:00),"Nicke mengatakan, ajang Pertamina Grand Prix of Indonesia di Mandalika merupakan momentum yang sangat bagus #WujudkanNKRIMaju","['nicke', 'ajang', 'pertamina', 'grand', 'prix', 'of', 'indonesia', 'mandalika', 'momentum', 'bagus']",-2,0
1.49336E+18,14-Feb-2022 (22:59:53),"@nuicemedia kan, bukan cuma gw doang yg bisa accident pas di mandalika 😆😆","['doang', 'accident', 'pas', 'mandalika']",3,1
1.49336E+18,14-Feb-2022 (22:56:46),kesel bgt kalo sampe race d mandalika di cancel lageee,"['kesel', 'banget', 'race', 'mandalika', 'cancel', 'lageee']",-4,0
1.49336E+18,14-Feb-2022 (22:56:15),@aanfarhn0 @f1speed_indo Jadi ajang rally aja mandalika haha,"['ajang', 'rally', 'mandalika']",-3,0
1.49336E+18,14-Feb-2022 (22:54:57),@lillahsuci1210 rupane onk seng balik ng Mandalika,"['rupane', 'onk', 'seng', 'ng', 'mandalika']",0,1
1.49336E+18,14-Feb-2022 (22:54:00),"@motoupdate yg penting sangu antangin wak biar ndak masuk angin, kan Mandalika di tepi pantai wak, pasti anginnya adem","['sangu', 'antangin', 'wak', 'biar', 'indak', 'masuk', 'angin', 'mandalika', 'tepi', 'pantai', 'wak', 'angin', 'adem']",-8,0
1.49336E+18,14-Feb-2022 (22:53:42),"@halahluweh @GeiszChalifah Mandalika aja dibangun tahunan, J Stadium dibangun tahunan, si Botak ini mau bangun sirkuit 2 bulan? Dia Bandung Bondowoso? Atau Roro Jonggrang?","['mandalika', 'bangun', 'tahun', 'stadium', 'bangun', 'tahun', 'botak', 'bangun', 'sirkuit', 'bandung', 'bondowoso', 'roro', 'jonggrang']",-1,0
1.49336E+18,14-Feb-2022 (22:52:34),"@ferdianto_ary @KompasTV Batu yang dipake di lintasan sirkuit Mandalika itu menggunakan batu lokal, padahal para konstruksi dari luar negeri menyarankan agar menggunakan batu yang mereka sarankan. Tpi kemarin malah diganti dengan batu lokal dan itu kurang dari spesifikasi yg konstruksi luar yg disarankan","['batu', 'pakai', 'lintas', 'sirkuit', 'mandalika', 'batu', 'lokal', 'konstruksi', 'negeri', 'saran', 'batu', 'saran', 'kemarin', 'ganti', 'batu', 'lokal', 'spesifikasi', 'konstruksi', 'saran']",0,1
1.49336E+18,14-Feb-2022 (22:52:17),@Akun___Receh @SantorinisSun Roman-romannya balapannya di Mandalika nih 😁😁,"['roman', 'roman', 'balap', 'mandalika', 'nih']",0,1
1.49336E+18,14-Feb-2022 (22:50:09),@maman1965 @KentArockerss Aspal Mandalika tajem kang...,"['aspal', 'mandalika', 'tajem', 'kang']",0,1
1.49336E+18,14-Feb-2022 (22:48:55),"@Mottakaal @8888_noname @rvstamhadi @democrazymedia Indonesia gak ada kadrun dan gak ada cebong, jangan ikut ikutan goblok mereka bos, mandalika dan jis terbangun pun dinyinyirin, negara maju di sindir sindir, di cari cari salahnya, di adu domba mau saja, kecuali otak domba","['indonesia', 'kadrun', 'cebong', 'ikut', 'goblok', 'bos', 'mandalika', 'jis', 'bangun', 'dinyinyirin', 'negara', 'maju', 'sindir', 'sindir', 'cari', 'cari', 'salah', 'adu', 'domba', 'kecuali', 'otak', 'domba']",-30,0
1.49336E+18,14-Feb-2022 (22:48:13),"@kompascom Yang dipuji para tamu adalah indahnya alam Mandalika dan ramah tamahnya penduduk lokal, bukan kualitas Sirkuit Mandalika yang jauh dari standar sirkuit MotoGP. Padahal sudah keluar dana hingga 1,2T dan PSI dan PDIP mana tau ini. Mereka Pemuja Anies, cuma memantau Formula E..😂😂","['puji', 'tamu', 'indah', 'alam', 'mandalika', 'ramah', 'tamah', 'duduk', 'lokal', 'kualitas', 'sirkuit', 'mandalika', 'standar', 'sirkuit', 'motogp', 'dana', 'psi', 'pdip', 'tau', 'puja', 'anies', 'pantau', 'formula']",16,1
1.49335E+18,14-Feb-2022 (22:42:30),"@ABSetyono @kemkominfo @Aryprasetyo85 @PlateJohnny @setkabgoid @tukangeles @BorneoWolf @Prabu_dasamuka @aan_muba @ArdianZA__ Kementerian @kemkominfo  mengizinkan penggunaan pita frekuensi 26 GHz yang akan dipakai operator seluler untuk jajal 5G di Mandalika, Nusa Tenggara Barat.","['menteri', 'izin', 'guna', 'pita', 'frekuensi', 'ghz', 'pakai', 'operator', 'seluler', 'jajal', 'mandalika', 'nusa', 'tenggara', 'barat']",-11,0
1.49335E+18,14-Feb-2022 (22:40:32),"@KentArockerss Coba sirkuit Mandalika itu proyeknya Anis, buzzerRp pasti udah teriak2 gak ada habisnya","['coba', 'sirkuit', 'mandalika', 'proyek', 'anis', 'buzzerrp', 'teriak', 'habis']",-1,0
1.49335E+18,14-Feb-2022 (22:37:26),"@ramadhanfnu @KompasTV Asal jeplak aja, semua pembalap dan Team semua puas dengan sirkuit Mandalika, iriiiiiiiiii😀","['jeplak', 'balap', 'team', 'puas', 'sirkuit', 'mandalika', 'iriiiiiiiiii']",4,1
1.49335E+18,14-Feb-2022 (22:35:28),"@KompasTV Media asing mana?😀  Coba ikuti akun2 para raider atau akun team baik dari Honda, Ducati dll semua puas dengan sirkuit Mandalika, jangan baca dari media abal2🙏","['media', 'asing', 'coba', 'ikut', 'akun', 'raider', 'akun', 'team', 'honda', 'ducati', 'puas', 'sirkuit', 'mandalika', 'baca', 'media', 'abal']",4,1
1.49335E+18,14-Feb-2022 (22:25:16),"@ABSetyono @kemkominfo @PlateJohnny @jokowi Secara jangka panjang, sirkuit Mandalika akan menjadi lokasi pelaksanaan sport event skala internasional yang mendapatkan perhatian cukup tinggi dari dunia internasional. @kemkominfo","['jangka', 'sirkuit', 'mandalika', 'lokasi', 'laksana', 'sport', 'event', 'skala', 'internasional', 'perhati', 'dunia', 'internasional']",2,1
1.49335E+18,14-Feb-2022 (22:21:59),"@pengarang_sajak Sbgai orang NTB sedikit tidak kami tau jenis pengecut sprti F Basri, sejak Mandalika di putus hanya dengan 1 kali Ratas( rapat terbatas) oleh orang yg mereka bilang kurus kerempeng tapi nyali sebesar gunung, kesaksian Gub NTB saat itu.","['orang', 'ntb', 'tau', 'jenis', 'kecut', 'basri', 'mandalika', 'putus', 'kali', 'ratas', 'rapat', 'batas', 'orang', 'bilang', 'kurus', 'kerempeng', 'nyali', 'gunung', 'saksi', 'gub', 'ntb']",-16,0
1.49335E+18,14-Feb-2022 (22:19:59),"@r__u__mine_ @nuicemedia Ya kalau jelek, memang ga usah diberitakan bagus. Lagipula memang Mandalika tuh jelek, dari segi HAM aja dilanggar. Coba ya kita lihat apakah nanti balapan tetap dijalankan, karena menurut info harus diaspal ulang sih, dan itu tidak mungkin bisa dalam waktu 5 minggu selesai😂","['jelek', 'berita', 'bagus', 'lagipula', 'mandalika', 'tuh', 'jelek', 'segi', 'ham', 'langgar', 'coba', 'lihat', 'balap', 'jalan', 'info', 'aspal', 'ulang', 'minggu', 'selesai']",-21,0
1.49335E+18,14-Feb-2022 (22:12:28),"@lucywiryono apa yang mo dibenahi? Sedangkan balapan resmi tersisa sebulan lagi. Liat beberapa pembalap yang memar hingga lecet². Franky aja gak mau “bersih²“. Jelas kalo dipaksa balapan bakal bahayain para pembalap. Promotor senang, penonton terhibur. Pembalap benjol² sepulang dari Mandalika","['benah', 'balap', 'resmi', 'sisa', 'bulan', 'lihat', 'balap', 'memar', 'lecet', 'franky', 'bersih', 'paksa', 'balap', 'bahayain', 'balap', 'promotor', 'senang', 'tonton', 'hibur', 'balap', 'benjol', 'pulang', 'mandalika']",-8,0
1.49335E+18,14-Feb-2022 (22:11:49),"@chazdavies7 @denkmit Pak @erickthohir pak @jokowi pak @sandiuno ,mohon segera di evaluasi, agar mandalika bisa lebih siaap lagi","['mohon', 'evaluasi', 'mandalika', 'siaap']",0,1
1.49335E+18,14-Feb-2022 (22:04:16),"@Cintada16 Aspal murah dipake buat motogp, ya pada luka pembalapnya, mending buzzer suruh kerja paksa di mandalika biar aspal jadi mulus, sekali2 buzzer berguna buat negara.","['aspal', 'murah', 'pakai', 'motogp', 'luka', 'balap', 'mending', 'buzzer', 'suruh', 'kerja', 'paksa', 'mandalika', 'biar', 'aspal', 'mulus', 'buzzer', 'guna', 'negara']",-11,0
1.49335E+18,14-Feb-2022 (22:03:09),"@MamiGenkss Semoga Mandalika terkenal dan membawa nama harum NKRI,alamnya indah dikelola dng baik oleh pemerintah","['moga', 'mandalika', 'kenal', 'bawa', 'nama', 'harum', 'nkri', 'alam', 'indah', 'kelola', 'perintah']",7,1
1.49334E+18,14-Feb-2022 (22:01:52),"@KompasTV Jamaah kadal saat berita Mandalika kena , ikut2an jelek jelekin , ehhhhhh berita yg ini pada sembunyi.","['jamaah', 'kadal', 'berita', 'mandalika', 'kena', 'an', 'jelek', 'jelek', 'ehhhhhh', 'berita', 'sembunyi']",-21,0
1.49334E+18,14-Feb-2022 (22:00:11),"@KompasTV Bangga kok punya sirkuit mandalika, kurangnya tolong dipermak lagi dn wajar masih ada kurangnya krn kita terbilang masih baru.","['bangga', 'sirkuit', 'mandalika', 'kurang', 'tolong', 'permak', 'wajar', 'kurang', 'bilang']",-4,0
1.49334E+18,14-Feb-2022 (21:59:35),@Anthoni47779193 @Novrdx1 @lucywiryono Mungkin Dorna yang diwawancara oleh @tempodotco bukan Dorna rider/ pembalap yang sedang menjajal Mandalika Circuit's track tapi Dorna tokoh pewayangan yang dari pihak Kurawa itu ya? 😂🤪🤣,"['dorna', 'wawancara', 'dorna', 'rider', 'balap', 'jajal', 'mandalika', 'sirkuit', 'track', 'dorna', 'tokoh', 'wayang', 'rawa']",3,1
1.49334E+18,14-Feb-2022 (21:58:24),"@ardippurba @KompasTV Wait,,, ini tentang Mandalika, yang beritain kompas,,, jika ada salah berita harusnya protesnya ke kompas kan, kenapa jadi ngikutin Anis ?  Segitu takut nya sama Anis kah? Heran,,, setiap berita disangkut pautkan sama politik dan Anis...  Hmmmmm","['wait', 'mandalika', 'beritain', 'kompas', 'salah', 'berita', 'protes', 'kompas', 'ikut', 'anis', 'segitu', 'takut', 'anis', 'kah', 'heran', 'berita', 'sangkut', 'paut', 'politik', 'anis', 'hmmmmm']",-32,0
1.49334E+18,14-Feb-2022 (21:58:08),"@KompasTV Kenapa jadi masalah? Hal tersebut wajar, makanya ada namanya test pramusim. Apalagi mandalika adalah sirkuit baru. Perbaikan dan meningkatan spek sirkuit juga dilakukan dinegara negara lain setelah test sirkuit. Bukan hal yg harus di hebohkan.","['wajar', 'nama', 'test', 'pramusim', 'mandalika', 'sirkuit', 'baik', 'tingkat', 'spek', 'sirkuit', 'negara', 'negara', 'test', 'sirkuit', 'heboh']",-1,0
1.49334E+18,14-Feb-2022 (21:54:17),@MrsRachelIn Katanya track Mandalika yang dibangun dalam waktu lama dan pake material berkualitas dunia masih dikeluhkan oleh pembalap. Kalau track Formula E gimana ya?,"['track', 'mandalika', 'bangun', 'pakai', 'material', 'kualitas', 'dunia', 'keluh', 'balap', 'track', 'formula']",3,1
1.49334E+18,14-Feb-2022 (21:54:15),Kontraktor pembuat lintasan Mandalika pasti gak bisa tidur. 😂,"['kontraktor', 'buat', 'lintas', 'mandalika', 'tidur']",1,1
1.49334E+18,14-Feb-2022 (21:53:48),@Komodo_jogging @KompasTV Lahh kritik itu harus diterima loh mas utk kenyamanan dan keamanan para pembalap. Mmg aspalnya agak kotor dn itu bahaya juga lagian ini tuh motogp (kelas dunia). Jadi harus totalitas dong biar mandalika gk hanya dibilang bagus dari segi view aja.,"['kritik', 'terima', 'loh', 'nyaman', 'aman', 'balap', 'aspal', 'kotor', 'bahaya', 'tuh', 'motogp', 'kelas', 'dunia', 'totalitas', 'biar', 'mandalika', 'bilang', 'bagus', 'segi', 'view']",-21,0
1.49334E+18,14-Feb-2022 (21:53:40),"@ABSetyono @kemkominfo @Aryprasetyo85 @PlateJohnny @setkabgoid @tukangeles @BorneoWolf @Prabu_dasamuka @aan_muba @ArdianZA__ Utk menyukseskan ajang internasional pramusim MotoGP ,di Sirkuit Mandalika , @kemkominfo mengeluarkan Izin Stasiun Radio (ISR) dan rekomendasi penggunaan perangkat telekomunikasi","['sukses', 'ajang', 'internasional', 'pramusim', 'motogp', 'sirkuit', 'mandalika', 'keluar', 'izin', 'stasiun', 'radio', 'isr', 'rekomendasi', 'guna', 'perangkat', 'telekomunikasi']",-6,0
1.49334E+18,14-Feb-2022 (21:48:58),"@KompasTV Mandalika aja begini apalagi formula E. Sudahlah, kita ini jadi orag sederhana aja gak usah neko-neko, proyek hura-hura model begini cuma membebani rakyat aja.","['mandalika', 'formula', 'orag', 'sederhana', 'neko', 'neko', 'proyek', 'hura', 'hura', 'model', 'beban', 'rakyat']",-4,0
1.49334E+18,14-Feb-2022 (21:47:36),"@ABSetyono @kemkominfo @PlateJohnny @setkabgoid @Aryprasetyo85 @BorneoWolf @tukangeles @FirzaHusainID @erickthohir @DS_yantie Media Center Indonesia merupakan hasil kerja sama dengan Mandalika Grand Prix Association, selaku pengelola Sirkuit Mandalika. Lokasinya berada di lapangan parkir utama yang berdekatan dengan paddock Sirkuit Mandalika. @kemkominfo","['media', 'center', 'indonesia', 'hasil', 'kerja', 'mandalika', 'grand', 'prix', 'association', 'kelola', 'sirkuit', 'mandalika', 'lokasi', 'lapang', 'parkir', 'utama', 'dekat', 'paddock', 'sirkuit', 'mandalika']",6,1
1.49334E+18,14-Feb-2022 (21:35:31),@Ayuzehra2 @NugiePratomo #NZH  Perbedaan tenaga mesin kedua kompetisi #WorldSBK lebih kecil tenaganya dibanding #MotoGP  Itulah kenapa @PeccoBagnaia sempat dapat luka di lengan kiri atasnya kena batu yang tersebar di atas Mandalika #WorldSBK nggak akan sampai segitunya  #Motorsport #Racing,"['beda', 'tenaga', 'mesin', 'kompetisi', 'tenaga', 'banding', 'luka', 'lengan', 'kiri', 'atas', 'kena', 'batu', 'sebar', 'mandalika', 'begitu']",-11,0
1.49333E+18,14-Feb-2022 (21:14:27),@dariandavin1 @KangUtang04 @P4sop4ti2323 @Di45_1228 @M394NMIC @Cint4N @7lRiv3rSid3 @teriwinarno1 @Ibnxine @bona031 @Oposisi_Kecil @Jangkrikgengg15 @Pribadi51384940 @TatangArifin20 @Nangro009 @Herkholis2 Formula E keren. Sirkuit Mandalika dikelola para penjahat hak2 rakyat.  #AmbisiJokowiHancurkanRI,"['formula', 'keren', 'sirkuit', 'mandalika', 'kelola', 'jahat', 'hak', 'rakyat']",-4,0
1.49333E+18,14-Feb-2022 (21:13:25),@CintaNirmala2 @dariandavin1 @Ikotjo @KangUtang04 @FR33D0ML4ND @FreeStranger22 @InSrikandi_____ @OdriSeva @Sumanto59653397 @Jaya52102315 @Jokerdanbadut @4nw4r__84 @boco_aluih_ang @momocimol Kita colek Formula E.  Jangan colek Sirkuit Mandalika  #AmbisiJokowiHancurkanRI,"['colek', 'formula', 'colek', 'sirkuit', 'mandalika']",0,1
1.49333E+18,14-Feb-2022 (21:12:52),"@KompasTV Setelah gua baca, katanya quartararo yg bilang harus diaspal ulang di tikungan 1 setelah melakukan test disitu. Yaa kalo emang gitu faktanya, yaa mau gimana lagi, paling engga itu harua di cek lagi. Tapi ayo tetep dukung mandalika untuk gp 2022 gaiss","['gua', 'baca', 'quartararo', 'bilang', 'aspal', 'ulang', 'tikung', 'test', 'situ', 'fakta', 'harua', 'cek', 'ayo', 'dukung', 'mandalika', 'motogp', 'gaiss']",0,1
1.49333E+18,14-Feb-2022 (21:11:59),"@KompasTV coba buka mbah google , aspal mandalika , disana semua pembalap bilang aspal nya berbahaya dan harus di aspal ulang bong….🤭","['coba', 'buka', 'mbah', 'google', 'aspal', 'mandalika', 'sana', 'balap', 'bilang', 'aspal', 'bahaya', 'aspal', 'ulang', 'cebong']",-4,0
1.49333E+18,14-Feb-2022 (21:10:45),@Ikotjo @dariandavin1 @FreeStranger22 @KangUtang04 @FR33D0ML4ND @InSrikandi_____ @CintaNirmala2 @OdriSeva @Sumanto59653397 @Jaya52102315 @Jokerdanbadut @4nw4r__84 @boco_aluih_ang @momocimol Formula E diuber2. Padahal rakyat Sirkuit Mandalika yang menyimpan derita  #AmbisiJokowiHancurkanRI,"['formula', 'uber', 'rakyat', 'sirkuit', 'mandalika', 'simpan', 'derita']",-11,0
1.49333E+18,14-Feb-2022 (21:07:01),"@KompasTV Cebong nggak terima dikritik.... Ya udah nggak usah diperbaiki, dan jangan ngamuk kalau mandalika dicoret dari agenda MotoGP.","['cebong', 'terima', 'kritik', 'baik', 'ngamuk', 'mandalika', 'coret', 'agenda', 'motogp']",0,1
1.49333E+18,14-Feb-2022 (21:01:10),"@cahyadimania @tanyakanrl Mjb, sirkuit Mandalika ini proyek era periode II Jokowi, gak, sih? Taun kmrn udh dibuka","['mjb', 'sirkuit', 'mandalika', 'proyek', 'era', 'periode', 'ii', 'jokowi', 'kemarin', 'buka']",0,1
