id,date,tweet,tweet_proc,score,polarity
1493595824458285062,15-Feb-2022 (14:39:28),@4mare_guzel @ListyoSigitP Sibuk ke Mandalika 🤣,"['sibuk', 'mandalika']",1,positive
1493594981944393733,15-Feb-2022 (14:36:08),"@PANDHITADHYASA1 @YRadianto @Leokembara @BennyHarmanID @AgusYudhoyono Cebong sih gak pernah naik pesawat, KA, Komuter Line, lewat tol, gak pernah jalan2 di Xmantan, Lombok, Sumatera, Jawa jd gak tau hampir semua warga masih menikmati karya presiden sblmnya, bisanya hanya menikmati naik KA Cepat, LRT, Wisata premium, Moto GP Mandalika dlm mimpi aja","['cebong', 'sih', 'pesawat', 'kak', 'komuter', 'line', 'tol', 'jalan', 'xmantan', 'lombok', 'sumatera', 'jawa', 'tau', 'warga', 'nikmat', 'karya', 'presiden', 'belum', 'bisa', 'nikmat', 'kak', 'cepat', 'lrt', 'wisata', 'premium', 'moto', 'gp', 'mandalika', 'mimpi']",9,positive
1493594496445333504,15-Feb-2022 (14:34:12),"@Bolanet Aspal mandalika aja harus di aspal ulang karna ngelupas,,, apalagi aspal jalan raya ? Selalu berlobang sepanjang jalan seluruh indonesia.","['aspal', 'mandalika', 'aspal', 'ulang', 'ngelupas', 'aspal', 'jalan', 'raya', 'berlobang', 'jalan', 'indonesia']",0,positive
1493594204723085315,15-Feb-2022 (14:33:02),@rezakaisar3 @R_Novrianto @F1 Yg tgl 20 Maret 2022 itu mah jadwal moto GP ... 😀😀😀  Yg kami tanya ada jadwal formula 1 gk di sirkuit Mandalika,"['tanggal', 'maret', 'mah', 'jadwal', 'moto', 'gp', 'jadwal', 'formula', 'sirkuit', 'mandalika']",-4,negative
1493593921871618060,15-Feb-2022 (14:31:55),Kursi stadion mandalika import? Kenapa bukan produksi indonesia?  #Mandalika @jokowi #cintailahproduksiindonesia #kemenperin,"['kursi', 'stadion', 'mandalika', 'import', 'produksi', 'indonesia']",2,positive
1493593860853071872,15-Feb-2022 (14:31:40),Jurnalis yang beritain aspal mandalika jelek aja langsung di serang bajer hahahaha,"['jurnalis', 'beritain', 'aspal', 'mandalika', 'jelek', 'langsung', 'serang', 'bajer']",-6,negative
1493593795740717056,15-Feb-2022 (14:31:25),Batal Berlaga..  Di Sirkuit Mandalika..  Yg Dibanggakan.. Para Buzzernya..  Ternyata.. Batu Berterbangan di Udara..  Hanya karena.. Gas Suara..  Mungkin kah ini Karma..  Karena Suara Rakyat Mandalika..  Dianggap Angin lalu saja..  Ada Hati Pilu ber Urai Air mata..  Demi Gengsi.,"['batal', 'laga', 'sirkuit', 'mandalika', 'bangga', 'buzzernya', 'nyata', 'batu', 'bangan', 'udara', 'karena', 'gas', 'suara', 'kah', 'karma', 'suara', 'rakyat', 'mandalika', 'anggap', 'angin', 'saja', 'hati', 'pilu', 'ber', 'urai', 'air', 'mata', 'gengsi']",-17,negative
1493593080208973827,15-Feb-2022 (14:28:34),"@detikcom Formula E dihujat, dibully, diserang, eehh yang APES malah Sirkuit Mandalika. Yg sirkuit aspalnya jelek lah, yg kotor lah, tersandung masalah sengketa lah. Buzzer auto mabok lem 😏😏","['formula', 'hujat', 'dibully', 'serang', 'eehh', 'apes', 'sirkuit', 'mandalika', 'sirkuit', 'aspal', 'jelek', 'lah', 'kotor', 'lah', 'sandung', 'sengketa', 'lah', 'buzzer', 'auto', 'mabok', 'lem']",-38,negative
1493593023107989504,15-Feb-2022 (14:28:20),Permainan encib sarua bututna jeung aspal mandalika,"['main', 'encib', 'sarua', 'bututna', 'jeung', 'aspal', 'mandalika']",0,positive
1493592406570442752,15-Feb-2022 (14:25:53),@A100888 Sapi -di Mandalika,"['sapi', '-di', 'mandalika']",-3,negative
1493592334872633345,15-Feb-2022 (14:25:36),Mo join clap aja de biar bisa ke mandalika trus ketemu ayang🥰,"['join', 'clap', 'dek', 'biar', 'mandalika', 'ketemu', 'ayang']",0,positive
1493592249824956417,15-Feb-2022 (14:25:16),"@bachrum_achmadi Media asing mana yg kau jadikan rujukan? bagilah kemari sumber beritanya, spaya yg lain tahu. Atau kau urus saja formula E yg belum jelas itu lae....tak usah pusing dgn Mandalika, nanti kau keder sendiri. 😅","['media', 'asing', 'kau', 'jadi', 'rujuk', 'bagi', 'kemari', 'sumber', 'berita', 'spaya', 'tahu', 'kau', 'urus', 'formula', 'lae', 'tak', 'pusing', 'mandalika', 'kau', 'keder', 'sendiri']",-18,negative
1493591045577142274,15-Feb-2022 (14:20:29),@geloraco Tol udah dijual. Mandalika gradakan. IKN minta modal.  Presiden Sejuta Prank. Meresahkan.,"['tol', 'jual', 'mandalika', 'gradakan', 'ikn', 'modal', 'presiden', 'juta', 'prank', 'resah']",0,positive
1493590911124525056,15-Feb-2022 (14:19:57),"@masihmagangNIH Anda yg ndak paham poin sy, sy bilang sirkuit terindah tolong bedakan dg kualitas trek. Terindah berhubungan dg lokasi, sedangkan kualitas trek tdk terkait dg itu, shg mari kita terima masukan dr mana saja utk perbaikan trek shg pagelaran motogp di mandalika sukses. Paham?","['indak', 'paham', 'poin', 'saya', 'bilang', 'sirkuit', 'indah', 'tolong', 'beda', 'kualitas', 'trek', 'indah', 'hubung', 'lokasi', 'kualitas', 'trek', 'kait', 'itu', 'shg', 'mari', 'terima', 'masuk', 'baik', 'trek', 'shg', 'pagelaran', 'motogp', 'mandalika', 'sukses', 'paham']",3,positive
1493590679364128769,15-Feb-2022 (14:19:02),"@bachrum_achmadi Repot amat mikirin Mandalika,,,pembalap-pembalapnya aja senang di sana. Udah...itu tolong di kawal dan di bantu aja trek formula-E biar beneran bisa jadi..","['repot', 'pikir', 'mandalika', 'balap', 'senang', 'sana', 'sudah', 'itu', 'tolong', 'kawal', 'bantu', 'trek', 'formula', 'biar', 'benar', 'jadi']",-15,negative
1493590382382178308,15-Feb-2022 (14:17:51),@sembronosaurus Mau balapan di mandalika ya,"['balap', 'mandalika', 'ya']",4,positive
1493589821909979138,15-Feb-2022 (14:15:37),"@VIVAcoid Tapi di luar itu , tidak ada satupun pabrikan yang mengeluarkan statement akan hengkang dari balapan di Mandalika. Perbaikan memang harus apalagi sudah ada masukan dari pembalap, seharusnya pelaksana lebih fokus pada pembalap. Karena merekalah yg akan show. Yg lain ke neraka aja.","['satu', 'pabrikan', 'keluar', 'statement', 'hengkang', 'balap', 'mandalika', 'baik', 'masuk', 'balap', 'laksana', 'fokus', 'balap', 'show', 'neraka', 'saja']",-11,negative
1493589813693345793,15-Feb-2022 (14:15:35),"@NugiePratomo Ada berita insinyur sama desainernya hadir di mandalika waktu tes, ada tanggapan gak dari beliau kang? Mohon maaf sebelumnya.","['berita', 'insinyur', 'desainer', 'hadir', 'mandalika', 'tes', 'tanggap', 'beliau', 'kang', 'mohon', 'maaf', 'belum']",-3,negative
1493589645778894849,15-Feb-2022 (14:14:55),Jujurly I lowkey lagi butuh banget healing. Pengen self reward staycation ke Mandalika :( #OverheardJaksel,"['jujurly', 'butuh', 'banget', 'healing', 'pengin', 'self', 'reward', 'staycation', 'mandalika']",-4,negative
1493589586378825733,15-Feb-2022 (14:14:41),"@CNNIndonesia KK txby aspal terbaik d Dunia...,mana tu BPK and KPK..,kyx y ada indikasi Korups proyek Sirkuit Mandalika..., TELISURI...","['kakak', 'txby', 'aspal', 'baik', 'dunia', 'mana', 'bpk', 'and', 'kpk', 'kyx', 'indikasi', 'korups', 'proyek', 'sirkuit', 'mandalika', 'telisuri']",1,positive
1493589286989361156,15-Feb-2022 (14:13:30),"@ak03l Oh, anda gak bisa intropeksi? Ya masa saya harus membuktikan sebuah pertanyaan dimana bila saya tidak bisa membuktikan maka pernyataan saya jadi salah. Kalau anda tidak memberikan statmen, perihal mandalika. Masa saya menyimpulkan sikap anda. Mudah terbantahkan donk dr awal","['oh', 'intropeksi', 'ya', 'bukti', 'mana', 'bukti', 'nyata', 'salah', 'statmen', 'perihal', 'mandalika', 'simpul', 'sikap', 'anda', 'mudah', 'bantah']",0,positive
1493589039504445442,15-Feb-2022 (14:12:31),"@CNNIndonesia Baca komen semuanya kerren semua yg komen bahasa indonesia dan mereka sangat senang sekali meng olok2 bahkan merendahkan terlihat bahagia sekali mereka  ,seolah sirkuit mandalika sama sekali ga ada baiknya , apakah mereka ,asli org indonesia ? Atau imigran dan keturunan","['baca', 'komen', 'kerren', 'komen', 'bahasa', 'indonesia', 'senang', 'meng', 'olok', 'rendah', 'bahagia', 'olah', 'sirkuit', 'mandalika', 'baik', 'asli', 'orang', 'indonesia', 'imigran', 'turun']",-5,negative
1493588711250214912,15-Feb-2022 (14:11:12),@udhinjogja @CNNIndonesia Sirkuit Mandalika bukan kewenangan Kementerian PUPR. Sahabat dapat mengonfirmasi @ITDC_id terkait hal tersebut. 🙏,"['sirkuit', 'mandalika', 'wenang', 'menteri', 'pupr', 'sahabat', 'konfirmasi', 'kait', 'sebut']",4,positive
1493588683840053248,15-Feb-2022 (14:11:06),"@ak03l Terus kenapa, anda membawa narasi pembalap jatuh dan lain nya kalau anda sudah memberikan highlight. Harusnya anda cukup menberikan penjelasan sederhana. Kita semua tahu mandalika msh bermasalah. Eh  malah bawa narasi pembalap jatuh. Skrg saya harus tertawa dan tidak binggung lg","['kenapa', 'bawa', 'narasi', 'balap', 'jatuh', 'nya', 'highlight', 'menberikan', 'jelas', 'sederhana', 'mandalika', 'masalah', 'eh', 'bawa', 'narasi', 'balap', 'jatuh', 'tertawa', 'binggung']",-19,negative
1493588478034321410,15-Feb-2022 (14:10:17),@addict_milan @emerson_yuntho Sirkuit Mandalika gak sesuai spek ternyata ckckck kebiasaan Pemborong,"['sirkuit', 'mandalika', 'sesuai', 'spek', 'ckckck', 'biasa', 'borong']",2,positive
1493588449055498244,15-Feb-2022 (14:10:10),@masihmagangNIH Bagian mana dr twit sy yg meminorkan Mandalika,"['twit', 'minor', 'mandalika']",0,positive
1493588245900234756,15-Feb-2022 (14:09:22),"@ak03l Nah ini, sebenernya anda sudah tahu kenapa saya bertanya. Tapi seolah-olah mandalika jadi minor.","['ini', 'tanya', 'mandalika', 'minor']",0,positive
1493587749710229506,15-Feb-2022 (14:07:23),"@WashalFalah Beda deui 20 feb urang kuduna ngiluan letape tour de france oge di mandalika, sapedahan. Bangkar pokona mah :))","['beda', 'deui', 'feb', 'urang', 'kuduna', 'ngilu', 'letape', 'tour', 'dek', 'france', 'oge', 'mandalika', 'sapedahan', 'bangkar', 'pokona', 'mah']",-6,negative
1493586953836515331,15-Feb-2022 (14:04:13),"@KompasTV Kadal gurun mana bangga sama mandalika, tau nya cuma formula E doang yg gak tau jadi apa kaga 😁","['kadal', 'gurun', 'bangga', 'mandalika', 'tau', 'nya', 'formula', 'doang', 'tau', 'kagak']",-11,negative
1493586839113908231,15-Feb-2022 (14:03:46),"@ak03l Dari rider yang jatuh ini dan kondisi sirkuit di hari pertama seperti trek MXGP, seolah-olah membuat mandalika jadi minor. Itulah kenapa saya QRT dan tanya. Yang sebenernya itu sudah di jelaskan oleh pihak DORNA. 🥲🥲🥲","['rider', 'jatuh', 'kondisi', 'sirkuit', 'trek', 'mxgp', 'mandalika', 'minor', 'qrt', 'tanya', 'dorna']",-5,negative
1493586746046435334,15-Feb-2022 (14:03:24),"rencana healing besok berangkat pagi, trus malemnya dikirimin temen fotbar mantan doi. semaleman malah ga tidur and yeah nangis bombay wkwk, trus paginya berangkat mantai buat healing. asli jalan kesana kek sirkut mandalika huhu jantungku rasanya mo ilang takut bgt.","['rencana', 'healing', 'besok', 'berangkat', 'pagi', 'malemnya', 'dikirimin', 'teman', 'foto', 'bareng', 'mantan', 'doi', 'maleman', 'tidur', 'and', 'yeah', 'menang', 'bombay', 'pagi', 'berangkat', 'manta', 'healing', 'asli', 'jalan', 'kesana', 'kayak', 'sirkut', 'mandalika', 'huhu', 'jantung', 'hilang', 'takut', 'banget']",-22,negative
1493586353254068227,15-Feb-2022 (14:01:50),@bachrum_achmadi Sebentar lagi mandalika hanya dijadikan peternakan hewan peliharaan...,"['sebentar', 'mandalika', 'jadi', 'terna', 'hewan', 'pelihara']",0,positive
1493585809588748288,15-Feb-2022 (13:59:41),"@ABSetyono @kemkominfo @PlateJohnny Menkominfo @PlateJohnny menjelaskan, terkait dengan kesiapan infrastruktur TIK, jaringan tulang punggung (backbone) sirkuit Mandalika telah terhubung dengan jaringan fiber optik berkapasitas 560 Gbs melalui empat koridor.  @PlateJohnny @kemkominfo","['menkominfo', 'jelas', 'kait', 'kesiap', 'infrastruktur', 'tik', 'jaring', 'tulang', 'punggung', 'backbone', 'sirkuit', 'mandalika', 'hubung', 'jaring', 'fiber', 'optik', 'kapasitas', 'koridor']",4,positive
1493585598858526720,15-Feb-2022 (13:58:50),@FIM_live @mandalikaracing @MotoGP Mandalika GP reschedule?,"['mandalika', 'gp', 'reschedule']",0,positive
1493585535729762304,15-Feb-2022 (13:58:35),"@bachrum_achmadi Mandalika sirkuit terbaik di dunia, hanya pembalap profesional yg mampu melewatinya. Dengan tantangan yg sangat menantang. mungkin ga ada di negara lain. gw mah gitu","['mandalika', 'sirkuit', 'baik', 'dunia', 'balap', 'profesional', 'lewat', 'tantang', 'tantang', 'negara', 'lain', 'gue', 'mah']",-14,negative
1493585090806386690,15-Feb-2022 (13:56:49),"@ABSetyono @kemkominfo Akses internet melalui WiFi (kecepatannya) di kisaran 20-100 Mbps serta internet seluler di kisaran 10-50 Mbps di sekitar area bandara, sirkuit Mandalika, hotel, &amp; tmpt wisata, khusus u/ mobile broadband, Johnny mengatakan layanan internetnya disediakan oleh 3 opsel. @PlateJohnny","['akses', 'internet', 'wifi', 'cepat', 'kisar', '-', 'mbps', 'internet', 'seluler', 'kisar', '-', 'mbps', 'area', 'bandara', 'sirkuit', 'mandalika', 'hotel', 'amp', 'wisata', 'khusus', 'untuk', 'mobile', 'broadband', 'johnny', 'layan', 'internetnya', 'sedia', 'opsel']",5,positive
1493585077778878465,15-Feb-2022 (13:56:46),"@apathoni Kalo kaya mandalika saja yg disupervisi berkali"" sama presiden dan lord perdana menteri bisa miss gini, apalagi jalan kabupaten atau jalan kampung ya","['kalo', 'kayak', 'mandalika', 'supervisi', 'kali', 'presiden', 'lord', 'perdana', 'menteri', 'miss', 'begini', 'jalan', 'kabupaten', 'jalan', 'kampung', 'ya']",-1,negative
1493584902939619328,15-Feb-2022 (13:56:04),@CNNIndonesia Tlg admin: Jgn terlalu dibesar besarin ttg aspal Mandalika… msh pusing dg utang.. kl ada yg minat rcn mau dijual utk bayar utang..,"['tolong', 'admin', 'besar', 'besar', 'aspal', 'mandalika', 'pusing', 'utang', 'minat', 'rcn', 'jual', 'bayar', 'utang']",-4,negative
1493584823482343432,15-Feb-2022 (13:55:46),"@bachrum_achmadi Mandalika kebanggaan para BuzzeRp,yg anggarannya banyak dipangkas sehingga kwalitas aspalnya yg terburuk... Itu perlu ditelusuri oleh KPK siapa penyelenggara pembangunannya...","['mandalika', 'bangga', 'buzzerp', 'yang', 'anggar', 'pangkas', 'kwalitas', 'aspal', 'buruk', 'telusur', 'kpk', 'selenggara', 'bangun']",-1,negative
1493584745527136260,15-Feb-2022 (13:55:27),"@CNNIndonesia Mana ni cebong ..bersuara dong..gak sopan tu yg bilang aspal Mandalika harus diulang, kan udah susah payah bikinnya dan udah pakai NKRI harga mati lg serta ikut budaya lokal..@GarengHallu . Greng, Gring..Grong..😎","['cebong', 'suara', 'dong', 'enggak', 'sopan', 'bilang', 'aspal', 'mandalika', 'ulang', 'susah', 'payah', 'bikin', 'pakai', 'nkri', 'harga', 'mati', 'budaya', 'lokal', 'greng', 'gring', 'grong']",0,positive
1493584640942112768,15-Feb-2022 (13:55:02),"@graham_asscot Ga bakal sanggup bikin karya level internasional, kalo prestasi saja pake buzzer bayaran. Rupanya Mandalika tak sebanding JIS. Karena headline tak perlu kerja nyata.","['sanggup', 'bikin', 'karya', 'level', 'internasional', 'kalo', 'prestasi', 'pakai', 'buzzer', 'bayar', 'mandalika', 'banding', 'jis', 'headline', 'kerja', 'nyata']",7,positive
1493584563372965889,15-Feb-2022 (13:54:44),Kerja Proyek Kerja  Biar bisa ke Mandalika,"['kerja', 'proyek', 'kerja', 'biar', 'mandalika']",2,positive
1493584018033758209,15-Feb-2022 (13:52:34),"Sblm test MotoGP mandalika bkn main bangganya para pemuja Jokowi.  Skrg stlah slesai, byk pembalap mengeluh krn trek kotor, aspal terkelupas, pembalap byk yg crash.  Pdhl wajar sirkuit dikritik pembalap, krn mrk yg balapan &amp; yg merasakan.  Koq mlh cebong pekok yg sok ngerti! 🤣👎","['test', 'motogp', 'mandalika', 'main', 'bangga', 'puja', 'jokowi', 'stlah', 'slesai', 'balap', 'keluh', 'trek', 'kotor', 'aspal', 'kelupas', 'balap', 'crash', 'wajar', 'sirkuit', 'kritik', 'balap', 'balap', 'amp', 'rasa', 'cebong', 'kok', 'sok', 'erti']",-14,negative
1493583325424152579,15-Feb-2022 (13:49:48),@M_Turco @ValeYellow46 Wkwkwkwkwkw ayo kak Ros  mosok rak moro neng Mandalika sih,"['ayo', 'kak', 'ros', 'mosok', 'rak', 'moro', 'neng', 'mandalika', 'sih']",8,positive
1493583311301611520,15-Feb-2022 (13:49:45),@TxtdariHI Lebih lucu daripada mugello sama sepang ketar ketir sama mandalika,"['lucu', 'mugello', 'sepang', 'ketar', 'tir', 'mandalika']",-2,negative
1493582650334154756,15-Feb-2022 (13:47:07),"Mandalika, bukan jodohnya. See you on May, maybe!","['mandalika', 'jodoh', 'sih', 'you', 'on', 'mau', 'maybe']",4,positive
1493582515382386691,15-Feb-2022 (13:46:35),"Belum 100% beres aja sudah bagus, wajar kalau ada complain dari beberapa pembalap, nanti pasti akan lebih baik dan sempurna pas hari H, sabar ajaa ... btw bangga sama Mandalika euy 😍  #MotoGP  #Mandalika","['beres', 'bagus', 'wajar', 'complain', 'balap', 'sempurna', 'pas', 'h', 'sabar', 'btw', 'bangga', 'mandalika', 'euy']",7,positive
1493581594568773632,15-Feb-2022 (13:42:56),"@masihmagangNIH Yg bilang ndak boleh siapa? Coba baca twit sy yg menyarankan mari kita terima saran dr mana saja, agar pagelaran motogp blm maret nnt di Mandalika sukses dan diakui dunia.","['bilang', 'indak', 'siapa', 'coba', 'baca', 'twit', 'saran', 'mari', 'terima', 'saran', 'saja', 'pagelaran', 'motogp', 'maret', 'mandalika', 'sukses', 'aku', 'dunia']",5,positive
1493581311789137924,15-Feb-2022 (13:41:48),"@Blesstopia @rasjawa @AldilaSandra @navare_ Ancen gak jelas arek iku, wingi aspal mandalika hahaha","['ancen', 'arek', 'iku', 'wing', 'aspal', 'mandalika']",0,positive
1493581175067054085,15-Feb-2022 (13:41:16),"@tukangentahlah @MrsRachelIn @04_zainal Haha aspal nya udh ngelupas wkwkwk.. terlalu hegemoni.. ingat sentul pernah jadi ikon dan tuan rumah motogp.. tapi sekarang jadi apa ? Awas mandalika jadi sentul jilid 2, bisa bangun gk bisa ngerawat,","['aspal', 'nya', 'ngelupas', 'hegemoni', 'sentul', 'ikon', 'tuan', 'rumah', 'motogp', 'awas', 'mandalika', 'sentul', 'jilid', 'bangun', 'ngerawat']",-1,negative
1493581092276039680,15-Feb-2022 (13:40:56),"@MrsRachelIn Lah daripada malu2in negeri sndri smpai2 itu aspal di mandalika disurh aspal lg sma org luar krn materialnya tdk sesuai dg standar sirkuit, itulah klo sok2an tp pengetahuan gk mumpuni, jgn2 tu aspal dikorupsi pula hingga utk area balapan disamain dg aspal tol kan tol. L namanya","['maluin', 'negeri', 'aspal', 'mandalika', 'disurh', 'aspal', 'orang', 'material', 'sesuai', 'standar', 'sirkuit', 'kalo', 'sok', 'tahu', 'mumpuni', 'aspal', 'korupsi', 'area', 'balap', 'disamain', 'aspal', 'tol', 'tol', 'nama']",-3,negative
1493580787769233412,15-Feb-2022 (13:39:43),"@bachrum_achmadi Bisa gak si, kita fokus aja sama perbaikan aspal Sirkuit Mandalika? Gelaran MotoGP tinggal sebentar lagi. Kita butuh manajemen dan penyelenggara di sirkuit Mandalika untuk menangani keluhan peserta MotoGP ini. Apapun eventnya ini menyangkut Indonesia di mata dunia.","['sih', 'fokus', 'baik', 'aspal', 'sirkuit', 'mandalika', 'gelar', 'motogp', 'tinggal', 'sebentar', 'lagi', 'butuh', 'manajemen', 'selenggara', 'sirkuit', 'mandalika', 'tangan', 'keluh', 'serta', 'motogp', 'ini', 'apa', 'eventnya', 'indonesia', 'mata', 'dunia']",-7,negative
1493580686892335108,15-Feb-2022 (13:39:19),"@KanjengRadeen @rasjawa yg dibahas kualitas mandalika, eh saking ga mampu nya membalas narasi fakta malah fitnah ga karuan!! belegug siah..","['bahas', 'kualitas', 'mandalika', 'eh', 'saking', 'nya', 'balas', 'narasi', 'fakta', 'fitnah', 'karuan', 'belegug', 'siah']",-8,negative
1493580680839647232,15-Feb-2022 (13:39:18),"@Tendy75978200 @Jazz24632 @bachrum_achmadi Udah mabok kecubung nih orang,lg bahas Mandalika,dibelokin ke ancol 🤦🤦🤦","['mabok', 'kecubung', 'nih', 'orang', 'lagi', 'bahas', 'mandalika', 'dibelokin', 'ancol']",-5,negative
1493580669703757825,15-Feb-2022 (13:39:15),"@ABSetyono @kemkominfo @PlateJohnny Menkominfo @PlateJohnny menjelaskan kesiapan infrastruktur TIK menjelang ajang Moto GP 2022, yang akan diselenggarakan di sirkuit Mandalika, Lombok,NTB.  @kemkominfo @PlateJohnny","['menkominfo', 'kesiap', 'infrastruktur', 'tik', 'jelang', 'ajang', 'moto', 'gp', 'selenggara', 'sirkuit', 'mandalika', 'lombok', 'ntb']",3,positive
1493579287571886082,15-Feb-2022 (13:33:46),"@Ediebudi1 bener kak ... karena sesumbar awal itulah kak , coba biasa aja up nya gak terlalu sesumbar , padahal banyak warga di dkt mandalika yg tanah nya blm dibayar layak ...ini para pembalap blm tahu aja , coba klo mereka tahu , sudah pasti jd bhn satire mereka","['kak', 'sesumbar', 'kak', 'coba', 'up', 'nya', 'sesumbar', 'warga', 'dkt', 'mandalika', 'tanah', 'nya', 'bayar', 'layak', 'ini', 'balap', 'coba', 'kalo', 'bahan', 'satire']",-8,negative
1493579251253194753,15-Feb-2022 (13:33:37),"@graham_asscot 🤣🤣🤣🤣🤣 .. dzikir #HasbunallahWanikmalWakil aja dituduh ngajak perang, apalagi ngatain aspal mandalika bergelombang .. pembalap mancanegara memang kadrun semua !!!","['dzikir', 'tuduh', 'ajak', 'perang', 'katai', 'aspal', 'mandalika', 'gelombang', 'balap', 'mancanegara', 'kadrun']",-2,negative
1493578965872562176,15-Feb-2022 (13:32:29),"@ABSetyono @kemkominfo Gelaran balap motor dunia MotoGP Mandalika 2022 akan dilaksanakan pada 18-20 Maret 2022 mendatang. Demi kelancaran gelaran tersebut, Kementerian Kominfo telah menyiapkan internet kencang, baik melalui WiFi maupun mobile broadband. @PlateJohnny","['gelar', 'balap', 'motor', 'dunia', 'motogp', 'mandalika', 'laksana', '-', 'maret', 'datang', 'lancar', 'gelar', 'sebut', 'menteri', 'kominfo', 'internet', 'kencang', 'wifi', 'mobile', 'broadband']",1,positive
1493578393597591553,15-Feb-2022 (13:30:13),aku cek tiket mandalika ternyata waw juga ya gajadideh,"['cek', 'tiket', 'mandalika', 'wow', 'ya', 'gajadideh']",0,positive
1493578388354715653,15-Feb-2022 (13:30:11),@denkmit Ayo #Mandalika🇲🇨 Bisa😊💪,"['ayo', 'bisa']",4,positive
1493577789949108228,15-Feb-2022 (13:27:49),"@AgusYudhoyono Yang teriak  ""Indonesia Bangkit"" itu , BERARTI BARU BANGUN DRI TIDURNYA.!  Shampai lupa Indonesia sdh punya MANDALIKA kelas DUNIA..! Sebelumnya Perusahaan minyak ASING sdh banyak yg di ambil alihh..! Dedengkot tambang, PT.Freeport sudah di pangkuan. KEMANA SAJA KAU SELAMA INI..??","['teriak', 'indonesia', 'bangkit', 'bangun', 'tidur', 'shampai', 'lupa', 'indonesia', 'mandalika', 'kelas', 'dunia', 'usaha', 'minyak', 'asing', 'ambil', 'alihh', 'dedengkot', 'tambang', 'pt', 'freeport', 'pangku', 'mana', 'kau', 'ini']",-17,negative
1493577163228200962,15-Feb-2022 (13:25:19),@LambeResing Nah in baru bandung bondowoso mode min.  Sekarang sirkuit Jeddah bakal ketar-ketir melihat kecanggihan pengerjaan sirkuit mandalika 🤣🤣🤣.,"['bandung', 'bondowoso', 'mode', 'min', 'sirkuit', 'jeddah', 'ketar-ketir', 'canggih', 'kerja', 'sirkuit', 'mandalika']",1,positive
1493576985196765185,15-Feb-2022 (13:24:37),@ABSetyono @kemkominfo @PlateJohnny @putrivio3 @myozhyme @Prabu_dasamuka @Aryprasetyo85 @delArdian_ @henrysubiakto @AleixEspargaro Dalam menyukseskan penyelenggaraan MotoGP 2002 Kementerian kominfo bersama operator seluler akan memantau frekuensi radio di MotoGP Mandalika. @PlateJohnny @kemkominfo,"['sukses', 'selenggara', 'motogp', 'menteri', 'kominfo', 'operator', 'seluler', 'pantau', 'frekuensi', 'radio', 'motogp', 'mandalika']",8,positive
1493576911670308869,15-Feb-2022 (13:24:19),"@IniFikriansyah Kl selama ini Mandalika baru bisa ngadain MotoGp sama WSBK mas, soal e blm masuk kategori grade 1 (sirkuit layak F1). Kalau misal lolos uji homologasi FIA baru mandalika bisa jadi sirkuit F1","['mandalika', 'ada', 'motogp', 'wsbk', 'mas', 'masuk', 'kategori', 'grade', 'sirkuit', 'layak', 'f', 'lolos', 'uji', 'homologasi', 'fia', 'mandalika', 'sirkuit', 'f']",-7,negative
1493576889088184322,15-Feb-2022 (13:24:14),Tahun ini lom bisa Mandalika Tahun depan yuk,"['lom', 'mandalika', 'yuk']",4,positive
1493576204347396099,15-Feb-2022 (13:21:31),@sandiuno akhirnya mandalika akan ramai 👍👍,"['mandalika', 'ramai']",-2,negative
1493576138441912320,15-Feb-2022 (13:21:15),"@masihmagangNIH Test itu untuk menggali data tentang performans mesin yg akan dipakai serta data tentang kecepatan dan titik² pengereman pd sirkuit. Mandalika dipilih krn sirkuit baru, tim² blm punya data. Beda dg sirkuit lain yg sdh ada dlm kalender balap sejak dulu.","['test', 'gali', 'data', 'performans', 'mesin', 'pakai', 'data', 'cepat', 'titik', 'rem', 'sirkuit', 'mandalika', 'pilih', 'sirkuit', 'baru', 'tim', 'data', 'beda', 'sirkuit', 'kalender', 'balap', 'dulu']",-25,negative
1493576035304378368,15-Feb-2022 (13:20:50),"@AsrilYusuf11 @bachrum_achmadi Yg pasti Om, Mandalika sdh pernah digunakan utk trek balapan WSBK dan sebentar lg Moto GP. Sudah terbukti  Dari pada formula E buah karya Om Anis, sirkuitnya aja belon ada, tp tiketnya dah mo di jual.. Kan lucu.","['om', 'mandalika', 'trek', 'balap', 'wsbk', 'sebentar', 'moto', 'gp', 'bukti', 'formula', 'buah', 'karya', 'om', 'anis', 'sirkuit', 'belon', 'ada', 'tiket', 'deh', 'jual', 'lucu']",-3,negative
1493575509506392066,15-Feb-2022 (13:18:45),@Pura2demoCRAZY cebong panas mandalika gagal pelaksanaan motor-GP hehe,"['cebong', 'panas', 'mandalika', 'gagal', 'laksana', 'motor-gp', 'hehe']",-3,negative
1493575483623342080,15-Feb-2022 (13:18:39),"Gegara ribut pak @rasjawa soal lintasan, MotoGP di Mandalika nanti tidak akan disediakan sendok saat jamuan makan nasi padang, semua rider harus makan pake tangan. Dan gantinya, appetizer disediakan seblak biar go internesenel.","['gegara', 'ribut', 'lintas', 'motogp', 'mandalika', 'sedia', 'sendok', 'jamu', 'makan', 'nasi', 'padang', 'rider', 'makan', 'pakai', 'tangan', 'ganti', 'appetizer', 'sedia', 'seblak', 'biar', 'go', 'internesenel']",2,positive
