id,date,tweet
1537443218295771137,16-Jun-2022 (14:33:22),@HasanMuzammil2 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537443198095998978,16-Jun-2022 (14:33:17),@setoaws @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537443176973484032,16-Jun-2022 (14:33:12),@shintaisung @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537443153682509824,16-Jun-2022 (14:33:06),@enduhdiya @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537443133407260672,16-Jun-2022 (14:33:01),@DulCharem @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 @aniesbaswedan @DKIJakarta @GeiszChalifah @KPK_RI @KejaksaanRI @kemendagri mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537443078688378881,16-Jun-2022 (14:32:48),@tarkunnaja @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537443047633731586,16-Jun-2022 (14:32:41),@JustKaka04 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442977421066240,16-Jun-2022 (14:32:24),@panjianom102 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan/rugi FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442943271043073,16-Jun-2022 (14:32:16),@BappDirgahayu @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442920131067904,16-Jun-2022 (14:32:11),@bentompul64 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442890795782144,16-Jun-2022 (14:32:04),"@Trieszeguet @MrsRachelIn Ya gimana nggak mau dikata RUGI BESAR ... karena utk mengadakan event internasional perlu ""pemikiran orang dewasa yang cerdas"" seperti pak Jokowi menggelar Asian Games kemudian Mandalika Motto GP. Dan kita harus ingat apa yg dikatakan Budayawan  DR. Mohamad Sobary tentang Anies. https://t.co/yRGkjnyIiH"
1537442889126805504,16-Jun-2022 (14:32:03),@Ghaussada_II @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan/rugi FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442885289000960,16-Jun-2022 (14:32:02),Bolak balik mandalika - mataram. Wah lelah awak https://t.co/2JpTPPV2xa
1537442795115663361,16-Jun-2022 (14:31:41),@RiyadiMr2 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442759526989824,16-Jun-2022 (14:31:32),@MARQUEZ__93 @aguscosmo @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442730313666561,16-Jun-2022 (14:31:25),@Kerokeropi009 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442702186672129,16-Jun-2022 (14:31:19),@SenoWerkudoro4 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 @Jay11532293 @cebong_akuts @SlikhaToun @GeiszChalifah mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442666400849920,16-Jun-2022 (14:31:10),@U_HcintaNKRI @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442630120128512,16-Jun-2022 (14:31:01),@prabawananda @MARQUEZ__93 @Tjakra_mandala @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan / kerugian FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442570552635393,16-Jun-2022 (14:30:47),@kevynsaverio @MARQUEZ__93 @Dijei_Mc @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan / kerugian FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442523077296128,16-Jun-2022 (14:30:36),@ruben_galih @MARQUEZ__93 @gdwi164 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan/kerugian FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442442693480449,16-Jun-2022 (14:30:17),"@chaosfromwithin ahhh salah bnget aku baru sekarang minta saran, harusnya aku kesana pas di mandalika 🥲🥲🥲🥲🥲🥲  tarnyta pantainya bagus bnget"
1537442408040103938,16-Jun-2022 (14:30:09),@UsmanThamrin45 @MARQUEZ__93 @p1_eka @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 @GeiszChalifah mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442388045869058,16-Jun-2022 (14:30:04),@diskon123 @MARQUEZ__93 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442358094340096,16-Jun-2022 (14:29:57),@wulandari_aria @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442323596214272,16-Jun-2022 (14:29:48),@chuck_look @Iwan_Soenardi @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537442301546762242,16-Jun-2022 (14:29:43),@dji_sam_soe_234 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537441900822949888,16-Jun-2022 (14:28:08),@enny_endah @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 @GeiszChalifah mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537441882275708928,16-Jun-2022 (14:28:03),@Ariefkasam2 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537441859576156160,16-Jun-2022 (14:27:58),@CeriaSinom1 @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537441836339724288,16-Jun-2022 (14:27:52),@anton_wka @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah  ROB di SMRG!
1537441761790164992,16-Jun-2022 (14:27:34),@Kellykusumah @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537441730236383233,16-Jun-2022 (14:27:27),@luckychens @MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537441655925899264,16-Jun-2022 (14:27:09),@MARQUEZ__93 @tatakujiyati @maspiyuaja @marlina_idha @Mdy_Asmara1701 mandalika emang dari ITDC kasih tau keuntungannya? atau dari @sandiuno ? ayo dong bang infokan keuntungan FE biar kejet2. wkwkwkkw tapi apakah anda mau dipermalukan lagi? wkwkwkwk ga akan keluar pasti informasi tersebut hahahahahahah
1537441093955923968,16-Jun-2022 (14:24:55),Mandalika🏝 https://t.co/LUfuOnoGWB
1537438558310387718,16-Jun-2022 (14:14:51),"@Red_14ku Dari awal rencana pembangunan Sirkuit pun sdh bermslh krn ini murni keinginan Anies utk menyaingi Mandalika. Pusat mengijinkan, tp tdk menggunakan APBD. Begitupun revitalisasi Monas, sebnrnya tdk ada https://t.co/tKEDV5z7b6 dg lokasi Sirkuit krn mmng tdk blh merusak cagar budaya"
1537437960366620672,16-Jun-2022 (14:12:28),"@Bisniscom PDIP blm relakah? Audit bagus, kalau ada yg salah diperbaiki. Tapi, jgn hanya Formula E saja, perlu juga Mandalika, dll nya diaudit.  Hrsnya PDIP dorong juga, kasus mafia Minyak Goreng, mafia Baja, Korupsi Gerobak UMKM sgr dituntaskan.  Smg tdk ada kader PDIP dlm kasus ini."
1537434876185456642,16-Jun-2022 (14:00:13),"@badutmekddi LETS GOOOOO, TP KE MANDALIKA DLU YA"
1537432440221802496,16-Jun-2022 (13:50:32),@FeryPanjaitann @mfachrip_ Si dokter gigi juara Mandalika tah lebar. Teu boga tim musim hareup. Angkut weh ku honda
1537429532642537472,16-Jun-2022 (13:38:59),Andai VR46 kembali dan main  di seri Sirkuit Mandalika saya yakin penonton akan lebih banyak dari balapan sebelumnya  https://t.co/mIdfxSq1dX
1537429203171569666,16-Jun-2022 (13:37:40),@JustEatMegaMac Buzzer yang either jelek-jelekin MotoGP Mandalika atau FormulaE sama-sama sampah wkwk.
1537427792328962048,16-Jun-2022 (13:32:04),"@aewin86 Hebat,, GP Mandalika aja kalah,, Gabener gada lawan emang,,,"
1537427480616656896,16-Jun-2022 (13:30:50),Menparekraf Sandiaga Minta Pelaku Ekraf Mandalika Gali Unique Selling Point  https://t.co/9SLRAPTdC1
1537426570242953216,16-Jun-2022 (13:27:13),@BPOMJakarta Bagaimana cara ikut program ini? Kebetulan sy mengampu matkul Kimia Pangan d kampus Universitas Pendidikan Mandalika
1537419711574847492,16-Jun-2022 (12:59:57),"""Mandalika Anak Emas,Satunya Anak Pinggiran.Padahal perbedaaan biaya antara Mandalika &amp; Formula E jauh sekali. Mandalika itu menyedot biaya hingga Rp2 Triliun,sementara Formula E hanya maksimal Rp150 Miliar,”ungkap Refly Harun. 👇😳👉 yg BOROS apanya dong? https://t.co/PGz0lr7Uxp"
1537418975050469377,16-Jun-2022 (12:57:02),"@PSantoda @MrsRachelIn @indozonemedia Kalo MotoGP Mandalika gimana, Oom? Berapa lama diumumkannya?  Kurang dr 2 minggu yak?"
1537415216593371136,16-Jun-2022 (12:42:06),"@akun_ke9 @amiir_eka Ck ck ck targetnya gak kira²,gak prediksi jumlah penonton dll. Scr pamor E vs motogp mandalika jauh bet. 2.5T busetth 😂🤣"
1537412421736108032,16-Jun-2022 (12:30:59),@ndryerlangga17 @Dennysiregar7 @sandiuno @jakprogroup saya sangat apresiasi motoGP. sayapun penilmat motoGP. bangga juga indonesia berhasil melaksanakan balapan di mandalika. dan saya menantikan informasi dari kementrian pariwisata dampak kebangkitan ekonomi dari pagelaran FE! sangat saya tunggu informasi ini agar sama rumusnya
1537412314747797504,16-Jun-2022 (12:30:34),@dadang301175 @MrsRachelIn @indozonemedia Cebong sama cebi dungu pada mangap..ditanyain keuntungan mandalika mah gak ada yg mau jawab🤣🤣🤣
1537410559700004871,16-Jun-2022 (12:23:35),@ndryerlangga17 @Dennysiregar7 @sandiuno @jakprogroup kalo mandalika diumumin sama ITDC? berapa keuntungannya menurut mereka?
1537410110016098304,16-Jun-2022 (12:21:48),@MyBagaspati @BhaktiRah @Bro_3dien @bsinuhajie @SenoWerkudoro4 @Jay11532293 @Diek_Clev @asli_lanang @DimaseLagie @triajaaa @MARQUEZ__93 @ntar_yaa @sgits1 @herman_depp @putucangkiriku @TarunoWijoyo @UcuMbah @sunarwidjaja @Beemes1 @Kenzu_KPTB @Mdy_Asmara1701 @cebong_akuts @SlikhaToun tribun kosong? wkwkwkwkkw banyakin BACA YA! 60rb orang lho masa juga kosong. kurang banyak BACA! 70% lebih tiket VIP dan VVIP diborong sama WNA! masa juga pemerintah ga bisa dapat angka dari penyelenggara! apalagi peningkatan nilai ekonomi mandalika saja bisa masa FE ga bisa!
1537406145199226880,16-Jun-2022 (12:06:03),@MyBagaspati @SlikhaToun @bsinuhajie @SenoWerkudoro4 @Jay11532293 @Diek_Clev @BhaktiRah @asli_lanang @DimaseLagie @triajaaa @MARQUEZ__93 @ntar_yaa @sgits1 @herman_depp @putucangkiriku @Bro_3dien @TarunoWijoyo @UcuMbah @sunarwidjaja @Beemes1 @Kenzu_KPTB @Mdy_Asmara1701 @cebong_akuts memang untuk saat ini blom ada event untuk sirkuit ancol. toh juga ga sampe 2T investasinya...  data mandalika yg ada apa ya? bisa kasih tau ga? langsung dari pengelola atau dari sandiaga?
1537402781362884608,16-Jun-2022 (11:52:41),Gapapa sedih di Lombok. Asal sedihnya jan di pinggir tebing aja. Ngeri jadi the next putri mandalika 😵‍💫 https://t.co/jLVli2rHPb
1537400875831808001,16-Jun-2022 (11:45:06),@ilhamjati4 @Bro_3dien @BhaktiRah @SenoWerkudoro4 @asli_lanang @DimaseLagie @triajaaa @MARQUEZ__93 @ntar_yaa @sgits1 @herman_depp @putucangkiriku @TarunoWijoyo @UcuMbah @sunarwidjaja @bsinuhajie @Beemes1 @Kenzu_KPTB @Mdy_Asmara1701 @cebong_akuts @Jay11532293 @SlikhaToun Tidak paling enggk dgn follower yg lbh banyak itu akan lebih luas cakupanya saat pembalab memposting spot wisata di mandalika contohny..
1537400469223784448,16-Jun-2022 (11:43:30),@ilhamjati4 @Dennysiregar7 Nih keuntungan Mandalika yg dishare langsung sama menteri Perekraf @sandiuno...  Wkwkwkwkwkwk Tribun aja roboh 😅😅😅 https://t.co/q9QGNehWoz
1537400444460249090,16-Jun-2022 (11:43:24),"@ilhamjati4 @SlikhaToun @bsinuhajie @SenoWerkudoro4 @Jay11532293 @Diek_Clev @BhaktiRah @asli_lanang @DimaseLagie @triajaaa @MARQUEZ__93 @ntar_yaa @sgits1 @herman_depp @putucangkiriku @Bro_3dien @TarunoWijoyo @UcuMbah @sunarwidjaja @Beemes1 @Kenzu_KPTB @Mdy_Asmara1701 @cebong_akuts Elu gak ngerti apa yg elu omongin. Elu koar2 bs kembalikan investasi. Caranya sirkuit dipakai utk event. Gw tanya event apa? Elu jwb blm ada.🤣🤣  Elu tanya Mandalika, datanya sdh ada. Elu mau membandingkan sirkuit formula dgn mandalika, tp elu gak punya data🤣🤣🤣🤣 https://t.co/yAbmtsI9uz"
1537399424711655424,16-Jun-2022 (11:39:21),@ndryerlangga17 @Dennysiregar7 Kelebihan bayar AHOK sampe 1.2T lho lebih parah! Nah keuntungan dari FE menunggu Sandiaga untuk bicara.... Kmrin kan yg bilang dia to di Mandalika... Kita tunggu muncul ga nyalinya.... Wkwkwkkw mana berani dia sebut angka.... Masa dipermalukan 2x wkwkwkkwkw
1537397839122538496,16-Jun-2022 (11:33:02),"@solali375 kemaren nonton race 1 sama 2 nya seru sih, bakalan sering ngelirik WSBK sejak Mandalika wkwkwk"
1537396077480972290,16-Jun-2022 (11:26:02),@MrsRachelIn @indozonemedia Mau tnya jga berapa keuntungn dri ajang sirkuit mandalika bgi yg tau infonya dong
1537394971308724224,16-Jun-2022 (11:21:39),"@ilhamjati4 @bsinuhajie @SenoWerkudoro4 @Jay11532293 @Diek_Clev @BhaktiRah @asli_lanang @DimaseLagie @triajaaa @MARQUEZ__93 @ntar_yaa @sgits1 @herman_depp @putucangkiriku @Bro_3dien @TarunoWijoyo @UcuMbah @sunarwidjaja @Beemes1 @Kenzu_KPTB @Mdy_Asmara1701 @cebong_akuts @SlikhaToun Mandalika yg hitung kementrian. Ada data tiket penonton, data kedatangan turis LN dan lokal, ada data tingkat hunian hotel, dll. Formula E datanya smp skrg blm ada. Datamu mana? https://t.co/fkd97kDgoq"
1537394068019372036,16-Jun-2022 (11:18:03),Lombok Travel Mart 8 | Infinite Mandalika https://t.co/XKPLnuumqt
1537394058750050304,16-Jun-2022 (11:18:01),Lombok Travel Mart 8 | Infinite Mandalika https://t.co/zTF3bmM0j4
1537392216238264321,16-Jun-2022 (11:10:42),@DimaseLagie Mandalika aja ga ada info keuntungannya.... Apalagi kemenperaf mana mau memalukan kembali pemerintah dengan mengeluarkan statemen keuntungan global atas terselenggaranya FE hahahahahha bisa kejang2 kalian....
1537392103856123904,16-Jun-2022 (11:10:15),"@ilhamjati4 @bsinuhajie @SenoWerkudoro4 @Jay11532293 @Diek_Clev @BhaktiRah @asli_lanang @DimaseLagie @triajaaa @MARQUEZ__93 @ntar_yaa @sgits1 @herman_depp @putucangkiriku @Bro_3dien @TarunoWijoyo @UcuMbah @sunarwidjaja @Beemes1 @Kenzu_KPTB @Mdy_Asmara1701 @cebong_akuts @SlikhaToun Ooo belum ada?🤣 Gak usah ngomong balikin investasi bs lebih cepat balik dr Mandalika kalo tdk pny acara utk pemanfaatan aspal 60 milyar. Kmrn hasil hitungan ekonomi pelaks MotoGP sdh keluar. Nilainya 4,5T. Formula E gak ada. Hny meninggalkan aspal tanpa tribun https://t.co/4bK5e7lJc0"
1537387846021042177,16-Jun-2022 (10:53:20),"@EngineMode11 Buddh, Malaysia, Mugello, Portimao, Hockenheinring, Mandalika, Jerez, Magny Cours, I could keep going"
1537384099861905408,16-Jun-2022 (10:38:27),"kalo mandalika mau nambahan DRS zone 1 aja, chance buat lolos standar F1 lebih tinggi"
1537382428284960770,16-Jun-2022 (10:31:48),"@Bisniscom Gpp, audit sajalah. Mandalika juga audit saja."
1537374985932926981,16-Jun-2022 (10:02:14),"@Mkinjeong Iya nih balapan di Mandalika, ikut?"
1537367667484823553,16-Jun-2022 (09:33:09),MANDALIKA...ADA  KEGIATAN  APA  SANDIAGA  UNO https://t.co/JZF6k1ux8d
1537366191710187521,16-Jun-2022 (09:27:17),@Beritasatu Yg event Mandalika gk ada kenaikan tah
1537362455315496960,16-Jun-2022 (09:12:26),@SenoWerkudoro4 @Jay11532293 @MyBagaspati @Diek_Clev @BhaktiRah @asli_lanang @DimaseLagie @triajaaa @MARQUEZ__93 @ntar_yaa @sgits1 @herman_depp @putucangkiriku @Bro_3dien @TarunoWijoyo @UcuMbah @sunarwidjaja @bsinuhajie @Beemes1 @Kenzu_KPTB @Mdy_Asmara1701 @cebong_akuts @SlikhaToun kalo mandalika keuntungannya berapa/
1537361233556303872,16-Jun-2022 (09:07:35),@LambeResing Pole Lap Endunesia 6 Hour of Mandalika GTE Class  #OneWeekOneOnboard  Sim : rFactor 2 Car : Porsche 911 RSR GTE https://t.co/zYEigXkcgh
1537359142809051139,16-Jun-2022 (08:59:17),Mending nonton motogp mandalika apa sepang ya tahun depan? Mandalika mahal di tiketnya
1537358363386085379,16-Jun-2022 (08:56:11),"@Chief_Hunterz pantai kuta mandalika, lombok"
1537353865817124864,16-Jun-2022 (08:38:18),"""ZM Zaskia Mecca - Xila Black Mukena - Jelita Indonesia Edisi Mandalika""  https://t.co/zhJSVIYrCa https://t.co/Cud5szBtsf"
1537349438313836544,16-Jun-2022 (08:20:43),🔙 #TBT 2021 Indonesia 🇮🇩 final battle for the championship 🏆   Relive the last lap of Race 2 at Mandalika Circuit 🏍️   Taiyo Furusato 🇯🇵 vs Danial Syahmi 🇲🇾 who took the victory? Watch the video to find out 👀   #RoadToMotoGP🏁 https://t.co/ijgzzUFD7d
1537348321345384448,16-Jun-2022 (08:16:17),@Rakyat_Recehan @KPK_RI @KejaksaanRI lah emang lu bisa jelasin dana 2 t sirkuit mandalika dan fee yg masuk ke anak mantu jokowi https://t.co/pCHvKtC4It
1537340828561162240,16-Jun-2022 (07:46:30),Baru saja mengirim foto @ Mandalika International Street Circuit https://t.co/GXgHWA9c9f
1537338969809354752,16-Jun-2022 (07:39:07),@hadapitanpatapi Persiapan race mandalika
1537329284117049344,16-Jun-2022 (07:00:38),"Sandiaga Uno mengatakan pelaku ekonomi kreatif (ekraf) di Mandalika, Nusa Tenggara Barat, harus dapat menggali unique selling point produk terutama saat masuk ke dalam ekosistem ekonomi digital.   #Temansandi #Sandiagauno #Sandiuno https://t.co/d7CYTd8xJS"
1537328854997426177,16-Jun-2022 (06:58:55),"Sandiaga Uno mengatakan pelaku ekonomi kreatif (ekraf) di Mandalika, Nusa Tenggara Barat, harus dapat menggali unique selling point produk terutama saat masuk ke dalam ekosistem ekonomi digital.   #Temansandi #Sandiagauno #Sandiuno https://t.co/TYI6Cd5Cgy"
1537328141899014144,16-Jun-2022 (06:56:05),@mumungwisnu_1 @aniesbaswedan @AniesIndonesia @aniesfor2024 @DPNSobatAnies @faktaanies @GeiszChalifah @musniumar @Maemunah_Azza @Lisaamartatara4 @ekowboy2 @bachrum_achmadi @alisyarief @ilhamjati4 @jhon_gudel @asik_mulu @september__26 Hahaha kalau bacot untung  rugi jngn kmna²...proyek mandalika untung atau rugi skrng..?? Loe hitung skrng bukan tahun depan ..sirkuit sentul aja ga dipake skrng...artinya rugi...
1537324127828123649,16-Jun-2022 (06:40:08),"@Mythicalforest Namanya jg balas budi, kemarin udah dijagain pas jadi Pang5. Skarang gantian dikasi tempat, oiya beliau sukseskan Gp Mandalika jg"
1537323895766003712,16-Jun-2022 (06:39:13),Warga Mandalika  Polisi resmi  larang naik sepeda motor pake sendal jepit Kalo anda tetep pake sendal jepit atau ikut aturan???😀  Mandalika Sore sesi MDG &amp; ZKM bareng Aurel Juniarti Sms/Wa 08175707684
1537323652781264896,16-Jun-2022 (06:38:15),@mumungwisnu_1 @aniesbaswedan @AniesIndonesia @aniesfor2024 @DPNSobatAnies @faktaanies @GeiszChalifah @musniumar @Maemunah_Azza @Lisaamartatara4 @ekowboy2 @bachrum_achmadi @alisyarief @ilhamjati4 @jhon_gudel @asik_mulu @september__26 Yg lama mandalika aja belum dihitung modal sama keuntungan...ko loe nanyain formula E yg kemarin sore...😴😴😴😴
